2025-09-09T00:52:16.076Z,V1_14,false
2025-09-09T00:52:16.245Z,Avancado_1S2,false
2025-09-09T00:52:16.251Z,Recuado_2S1,false
2025-09-09T00:52:16.259Z,Recuado_1S1,false
2025-09-09T00:52:16.264Z,V2_14,true
2025-09-09T00:52:16.270Z,V1_12,false
2025-09-09T00:52:16.278Z,Para,true
2025-09-09T00:52:16.283Z,V2_12,false
2025-09-09T00:52:16.290Z,Inicia,false
2025-09-09T00:52:16.298Z,Avancado_2S2,true
2025-09-09T00:52:16.304Z,V1_14,true
2025-09-09T00:52:16.465Z,Avancado_1S2,false
2025-09-09T00:52:16.475Z,Recuado_2S1,false
2025-09-09T00:52:16.480Z,Recuado_1S1,false
2025-09-09T00:52:16.487Z,V2_14,false
2025-09-09T00:52:16.494Z,V1_12,false
2025-09-09T00:52:16.500Z,Para,true
2025-09-09T00:52:16.506Z,V2_12,true
2025-09-09T00:52:16.514Z,Inicia,false
2025-09-09T00:52:16.519Z,Avancado_2S2,true
2025-09-09T00:52:16.526Z,V1_14,true
2025-09-09T00:52:16.667Z,Avancado_1S2,true
2025-09-09T00:52:16.673Z,Recuado_2S1,false
2025-09-09T00:52:16.680Z,Recuado_1S1,false
2025-09-09T00:52:16.686Z,V2_14,false
2025-09-09T00:52:16.693Z,V1_12,false
2025-09-09T00:52:16.700Z,Para,true
2025-09-09T00:52:16.706Z,V2_12,true
2025-09-09T00:52:16.713Z,Inicia,false
2025-09-09T00:52:16.718Z,Avancado_2S2,false
2025-09-09T00:52:16.725Z,V1_14,true
2025-09-09T00:52:16.892Z,Avancado_1S2,true
2025-09-09T00:52:16.923Z,Recuado_2S1,false
2025-09-09T00:52:16.957Z,Recuado_1S1,false
2025-09-09T00:52:16.971Z,V2_14,false
2025-09-09T00:52:16.986Z,V1_12,false
2025-09-09T00:52:17.001Z,Para,true
2025-09-09T00:52:17.014Z,V2_12,true
2025-09-09T00:52:17.028Z,Inicia,false
2025-09-09T00:52:17.042Z,Avancado_2S2,false
2025-09-09T00:52:17.055Z,V1_14,true
2025-09-09T00:52:17.089Z,Avancado_1S2,true
2025-09-09T00:52:17.102Z,Recuado_2S1,false
2025-09-09T00:52:17.117Z,Recuado_1S1,false
2025-09-09T00:52:17.144Z,V2_14,false
2025-09-09T00:52:17.170Z,V1_12,false
2025-09-09T00:52:17.182Z,Para,true
2025-09-09T00:52:17.198Z,V2_12,true
2025-09-09T00:52:17.212Z,Inicia,false
2025-09-09T00:52:17.218Z,Avancado_2S2,false
2025-09-09T00:52:17.223Z,V1_14,true
2025-09-09T00:52:17.284Z,Avancado_1S2,true
2025-09-09T00:52:17.290Z,Recuado_2S1,false
2025-09-09T00:52:17.297Z,Recuado_1S1,false
